frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,location,fashionPersonality,judgmentCalls,age,weight,gender,disability,Distracted,Crossed,relativePosition
503,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00503.jpg,8,1525.85,518.41,1705.2,818.77,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
504,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00504.jpg,8,1524.27,517.94,1703.62,818.31,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
505,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00505.jpg,8,1522.69,517.47,1702.05,817.84,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
506,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00506.jpg,8,1521.11,517.01,1700.47,817.37,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
507,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00507.jpg,8,1519.54,516.54,1698.89,816.91,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
508,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00508.jpg,8,1517.96,516.07,1697.32,816.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
509,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00509.jpg,8,1516.38,515.61,1695.74,815.97,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
510,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00510.jpg,8,1514.81,515.14,1694.16,815.5,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
511,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00511.jpg,8,1513.23,514.67,1692.59,815.04,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
512,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00512.jpg,8,1511.65,514.2,1691.01,814.57,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
513,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00513.jpg,8,1510.08,513.74,1689.43,814.1,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
514,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00514.jpg,8,1508.5,513.27,1687.85,813.64,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
515,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00515.jpg,8,1506.92,512.8,1686.28,813.17,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
516,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00516.jpg,8,1505.35,512.34,1684.7,812.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
517,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00517.jpg,8,1503.77,511.87,1683.12,812.23,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
518,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00518.jpg,8,1502.19,511.4,1681.55,811.77,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
519,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00519.jpg,8,1500.62,510.93,1679.97,811.3,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
520,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00520.jpg,8,1499.04,510.47,1678.39,810.83,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
521,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00521.jpg,8,1497.46,510.0,1676.82,810.36,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
522,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00522.jpg,8,1495.88,509.53,1675.24,809.9,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
523,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00523.jpg,8,1494.31,509.06,1673.66,809.43,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
524,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00524.jpg,8,1492.73,508.6,1672.09,808.96,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
525,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00525.jpg,8,1491.15,508.13,1670.51,808.5,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
526,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00526.jpg,8,1489.58,507.66,1668.93,808.03,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
527,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00527.jpg,8,1479.85,506.58,1659.21,806.95,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
528,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00528.jpg,8,1470.13,505.5,1649.48,805.87,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
529,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00529.jpg,8,1460.4,504.42,1639.76,804.79,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
530,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00530.jpg,8,1450.68,503.34,1630.04,803.71,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
531,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00531.jpg,8,1440.31,501.61,1619.66,801.98,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
532,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00532.jpg,8,1429.94,499.88,1609.29,800.25,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
533,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00533.jpg,8,1419.56,498.16,1598.92,798.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
534,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00534.jpg,8,1409.19,496.43,1588.55,796.79,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
535,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00535.jpg,8,1398.82,494.7,1578.17,795.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
536,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00536.jpg,8,1386.57,493.98,1565.93,794.34,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
537,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00537.jpg,8,1374.33,493.26,1553.68,793.62,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
538,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00538.jpg,8,1362.08,492.54,1541.44,792.9,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
539,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00539.jpg,8,1339.75,494.7,1519.11,795.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
540,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00540.jpg,8,1317.43,496.86,1496.78,797.22,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
541,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00541.jpg,8,1295.1,499.02,1474.45,799.39,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
542,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00542.jpg,8,1281.41,498.3,1465.1,803.72,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
543,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00543.jpg,8,1267.72,497.58,1455.75,808.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
544,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00544.jpg,8,1254.04,496.86,1446.4,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
545,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00545.jpg,8,1233.51,496.86,1425.87,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
546,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00546.jpg,8,1212.98,496.86,1405.34,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
547,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00547.jpg,8,1192.45,496.86,1384.81,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
548,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00548.jpg,8,1171.92,496.86,1364.29,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
549,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00549.jpg,8,1160.4,496.86,1352.76,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
550,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00550.jpg,8,1148.87,496.86,1341.24,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
551,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00551.jpg,8,1137.35,496.86,1329.71,812.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
552,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00552.jpg,8,1117.18,492.54,1310.27,816.73,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
553,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00553.jpg,8,1097.01,488.22,1290.84,821.07,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
554,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00554.jpg,8,1076.84,483.89,1271.4,825.4,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
555,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00555.jpg,8,1061.72,481.73,1256.27,823.24,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
556,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00556.jpg,8,1046.59,479.57,1241.15,821.08,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
557,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00557.jpg,8,1028.22,478.49,1222.78,820.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
558,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00558.jpg,8,1009.86,477.41,1204.41,818.92,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
559,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00559.jpg,8,977.44,478.49,1172.0,820.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
560,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00560.jpg,8,945.03,479.57,1139.58,821.08,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
561,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00561.jpg,8,929.9,478.49,1124.46,820.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
562,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00562.jpg,8,914.78,477.41,1109.33,818.92,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
563,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00563.jpg,8,859.69,473.09,1075.84,837.31,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
564,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00564.jpg,8,804.6,468.77,1042.34,855.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
565,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00565.jpg,8,787.31,468.77,1025.06,855.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
566,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00566.jpg,8,770.02,468.77,1007.77,855.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
567,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00567.jpg,8,752.74,468.77,990.48,855.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
568,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00568.jpg,8,705.2,473.09,942.94,860.02,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
569,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00569.jpg,8,689.0,462.29,942.94,873.01,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
570,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00570.jpg,8,672.8,451.5,942.94,886.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
571,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00571.jpg,8,634.98,448.26,905.13,882.76,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
572,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00572.jpg,8,597.17,445.02,867.31,879.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
573,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00573.jpg,8,584.2,434.2,867.31,879.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
574,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00574.jpg,8,522.98,424.84,826.25,898.26,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
575,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00575.jpg,8,461.76,415.47,785.19,917.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
576,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00576.jpg,8,400.54,406.11,744.14,935.74,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
577,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00577.jpg,8,371.73,408.27,715.33,937.9,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
578,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00578.jpg,8,342.91,410.43,686.51,940.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
579,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00579.jpg,8,314.1,412.59,657.7,942.22,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
580,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00580.jpg,8,282.51,408.49,626.1,942.82,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
581,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00581.jpg,8,250.91,404.39,594.51,943.41,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
582,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00582.jpg,8,219.31,400.3,562.91,944.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
583,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00583.jpg,8,161.61,395.75,510.23,944.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
584,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00584.jpg,8,103.9,391.21,457.55,944.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
585,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00585.jpg,8,46.2,386.66,404.88,944.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
586,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00586.jpg,8,23.1,380.18,364.9,937.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
587,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00587.jpg,8,0.0,373.7,324.92,931.04,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
588,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00588.jpg,8,0.0,373.7,324.92,931.04,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Crossed,near
821,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00821.jpg,14,264.35,563.85,333.49,650.28,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
822,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00822.jpg,14,261.88,564.15,331.02,650.59,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
823,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00823.jpg,14,259.41,564.46,328.55,650.9,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
824,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00824.jpg,14,256.94,564.77,326.08,651.21,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
825,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00825.jpg,14,254.47,565.08,323.62,651.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
826,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00826.jpg,14,252.0,565.39,321.15,651.82,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
827,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00827.jpg,14,249.53,565.7,318.68,652.13,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
828,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00828.jpg,14,247.06,566.01,316.21,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
829,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00829.jpg,14,244.9,566.01,314.05,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
830,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00830.jpg,14,242.74,566.01,311.88,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
831,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00831.jpg,14,240.58,566.01,309.72,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
832,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00832.jpg,14,238.41,566.01,307.56,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
833,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00833.jpg,14,236.25,566.01,305.4,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
834,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00834.jpg,14,234.09,566.01,303.24,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
835,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00835.jpg,14,231.93,566.01,301.08,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
836,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00836.jpg,14,225.45,566.01,294.6,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
837,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00837.jpg,14,218.97,566.01,288.12,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
838,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00838.jpg,14,212.48,566.01,281.63,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
839,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00839.jpg,14,206.0,566.01,275.15,652.44,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
840,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00840.jpg,14,203.03,566.28,272.18,652.71,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
841,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00841.jpg,14,200.06,566.55,269.21,652.98,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
842,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00842.jpg,14,197.09,566.82,266.24,653.25,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
843,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00843.jpg,14,194.12,567.09,263.26,653.52,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
844,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00844.jpg,14,191.14,567.36,260.29,653.79,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
845,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00845.jpg,14,188.17,567.63,257.32,654.06,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
846,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00846.jpg,14,185.2,567.9,254.35,654.33,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
847,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00847.jpg,14,182.23,568.17,251.38,654.6,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
848,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00848.jpg,14,177.64,568.44,246.79,654.87,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
849,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00849.jpg,14,173.05,568.71,242.2,655.14,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
850,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00850.jpg,14,168.45,568.98,237.6,655.41,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
851,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00851.jpg,14,163.86,569.25,233.01,655.68,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
852,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V2/frame_00852.jpg,14,159.27,569.52,228.42,655.95,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,male,false,no,Waited,near
