frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dresscodestyle,location,fashionpersonality,judgmentcalls,age,weight,gender,disability,distracted,crossed,relativeposition
3329,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03329.jpg,V2_13,1329.65,562.43,1485.12,882.32,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3330,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03330.jpg,V2_13,1330.94,561.25,1487.54,884.26,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3331,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03331.jpg,V2_13,1332.24,560.07,1489.95,886.2,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3332,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03332.jpg,V2_13,1333.54,558.9,1492.36,888.14,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3333,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03333.jpg,V2_13,1334.83,557.72,1494.78,890.08,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3334,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03334.jpg,V2_13,1336.13,556.54,1497.19,892.02,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3335,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03335.jpg,V2_13,1337.42,555.36,1499.61,893.96,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3336,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03336.jpg,V2_13,1338.72,554.19,1502.02,895.9,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3337,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03337.jpg,V2_13,1336.3,551.03,1501.99,897.47,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3338,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03338.jpg,V2_13,1333.87,547.88,1501.95,899.03,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3339,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03339.jpg,V2_13,1331.45,544.72,1501.92,900.59,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3340,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03340.jpg,V2_13,1329.03,541.57,1501.89,902.15,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3341,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03341.jpg,V2_13,1326.6,538.42,1501.85,903.71,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3342,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03342.jpg,V2_13,1324.18,535.26,1501.82,905.27,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3343,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03343.jpg,V2_13,1321.75,532.11,1501.78,906.83,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3344,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03344.jpg,V2_13,1319.33,528.95,1501.75,908.4,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3345,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03345.jpg,V2_13,1316.91,525.8,1501.72,909.96,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3346,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03346.jpg,V2_13,1314.48,522.64,1501.68,911.52,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3347,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03347.jpg,V2_13,1312.06,519.49,1501.65,913.08,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3348,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03348.jpg,V2_13,1309.63,516.33,1501.61,914.64,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3349,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03349.jpg,V2_13,1307.21,513.18,1501.58,916.2,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3350,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03350.jpg,V2_13,1304.79,510.03,1501.55,917.76,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3351,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03351.jpg,V2_13,1302.36,506.87,1501.51,919.33,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3352,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03352.jpg,V2_13,1299.94,503.72,1501.48,920.89,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3353,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03353.jpg,V2_13,1297.51,500.56,1501.45,922.45,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3354,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03354.jpg,V2_13,1295.09,497.41,1501.41,924.01,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3355,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03355.jpg,V2_13,1292.67,494.25,1501.38,925.57,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3356,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03356.jpg,V2_13,1290.24,491.1,1501.34,927.13,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3357,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03357.jpg,V2_13,1287.82,487.95,1501.31,928.69,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3358,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03358.jpg,V2_13,1285.4,484.79,1501.28,930.26,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3359,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03359.jpg,V2_13,1282.97,481.64,1501.24,931.82,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3360,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03360.jpg,V2_13,1280.55,478.48,1501.21,933.38,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3361,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03361.jpg,V2_13,1278.12,475.33,1501.17,934.94,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3362,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03362.jpg,V2_13,1275.7,472.17,1501.14,936.5,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3363,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03363.jpg,V2_13,1273.28,469.02,1501.11,938.06,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3364,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03364.jpg,V2_13,1270.85,465.86,1501.07,939.62,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3365,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03365.jpg,V2_13,1268.43,462.71,1501.04,941.19,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3366,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03366.jpg,V2_13,1266.0,459.56,1501.0,942.75,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3367,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03367.jpg,V2_13,1263.58,456.4,1500.97,944.31,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3368,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03368.jpg,V2_13,1261.16,453.25,1500.94,945.87,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3369,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03369.jpg,V2_13,1258.73,450.09,1500.9,947.43,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3370,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03370.jpg,V2_13,1256.31,446.94,1500.87,948.99,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3371,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03371.jpg,V2_13,1253.88,443.78,1500.84,950.55,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3372,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03372.jpg,V2_13,1251.46,440.63,1500.8,952.12,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3373,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03373.jpg,V2_13,1249.04,437.47,1500.77,953.68,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3374,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03374.jpg,V2_13,1246.61,434.32,1500.73,955.24,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3375,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03375.jpg,V2_13,1244.19,431.17,1500.7,956.8,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3376,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03376.jpg,V2_13,1223.23,429.3,1479.74,954.94,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3377,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03377.jpg,V2_13,1202.26,427.44,1458.78,953.08,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3378,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03378.jpg,V2_13,1181.3,425.58,1437.81,951.22,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3379,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03379.jpg,V2_13,1160.34,423.72,1416.85,949.35,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3380,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03380.jpg,V2_13,1139.38,421.86,1395.89,947.49,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3381,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03381.jpg,V2_13,1118.42,420.0,1374.93,945.63,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3382,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03382.jpg,V2_13,1097.45,418.14,1353.96,943.77,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3383,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03383.jpg,V2_13,1076.49,416.27,1333.0,941.91,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3384,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03384.jpg,V2_13,1055.53,414.41,1312.04,940.05,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3385,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03385.jpg,V2_13,1034.57,412.55,1291.08,938.18,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3386,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03386.jpg,V2_13,1013.6,410.69,1270.11,936.32,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3387,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03387.jpg,V2_13,992.64,408.83,1249.15,934.46,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3388,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03388.jpg,V2_13,971.68,406.97,1228.19,932.6,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3389,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03389.jpg,V2_13,950.72,405.1,1207.23,930.74,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3390,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03390.jpg,V2_13,929.76,403.24,1186.27,928.88,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3391,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03391.jpg,V2_13,908.79,401.38,1165.3,927.02,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3392,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03392.jpg,V2_13,873.34,395.55,1132.93,927.83,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3393,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03393.jpg,V2_13,837.89,389.73,1100.55,928.64,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3394,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03394.jpg,V2_13,802.44,383.9,1068.18,929.45,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3395,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03395.jpg,V2_13,766.99,378.07,1035.8,930.26,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3396,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03396.jpg,V2_13,731.54,372.24,1003.43,931.07,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3397,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03397.jpg,V2_13,696.09,366.42,971.05,931.88,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3398,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03398.jpg,V2_13,660.65,360.59,938.68,932.69,crossing,casual,notonsidewalk,extravagant,nohandsignal,adult,normalweight,female,False,yes,crossed,near
3427,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03427.jpg,V2_14,713.34,692.75,783.27,801.53,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3428,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03428.jpg,V2_14,715.23,691.45,785.16,800.23,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3429,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03429.jpg,V2_14,717.12,690.16,787.05,798.94,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3430,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03430.jpg,V2_14,719.02,688.86,788.94,797.64,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3431,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03431.jpg,V2_14,720.91,687.57,790.84,796.35,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3432,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03432.jpg,V2_14,722.8,686.27,792.73,795.05,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3433,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03433.jpg,V2_14,724.69,684.98,794.62,793.76,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3434,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03434.jpg,V2_14,726.59,683.68,796.51,792.46,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3435,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03435.jpg,V2_14,728.48,682.39,798.41,791.17,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3436,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03436.jpg,V2_14,730.37,681.09,800.3,789.87,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3437,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03437.jpg,V2_14,732.26,679.8,802.19,788.58,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3438,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03438.jpg,V2_14,734.16,678.5,804.09,787.28,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3439,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03439.jpg,V2_14,736.05,677.21,805.98,785.99,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3440,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03440.jpg,V2_14,737.94,675.91,807.87,784.69,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3441,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03441.jpg,V2_14,739.67,673.75,809.76,782.97,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3442,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03442.jpg,V2_14,741.4,671.6,811.65,781.24,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3443,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03443.jpg,V2_14,743.12,669.44,813.54,779.52,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3444,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03444.jpg,V2_14,744.85,667.28,815.43,777.79,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3445,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03445.jpg,V2_14,746.58,665.12,817.31,776.07,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3446,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03446.jpg,V2_14,748.3,662.96,819.2,774.34,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3447,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03447.jpg,V2_14,750.03,660.81,821.09,772.62,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3448,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03448.jpg,V2_14,751.76,658.65,822.98,770.89,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3449,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03449.jpg,V2_14,753.48,656.49,824.87,769.17,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3450,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03450.jpg,V2_14,755.21,654.33,826.76,767.44,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3451,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03451.jpg,V2_14,756.94,652.17,828.65,765.72,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3452,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03452.jpg,V2_14,758.66,650.01,830.54,764.0,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3453,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03453.jpg,V2_14,760.39,647.86,832.42,762.27,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3454,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03454.jpg,V2_14,762.11,645.7,834.31,760.55,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3455,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03455.jpg,V2_14,763.84,643.54,836.2,758.82,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3456,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03456.jpg,V2_14,765.57,641.38,838.09,757.1,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3457,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03457.jpg,V2_14,767.29,639.22,839.98,755.37,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3458,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03458.jpg,V2_14,769.02,637.06,841.87,753.65,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3459,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03459.jpg,V2_14,770.75,634.91,843.76,751.92,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3460,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03460.jpg,V2_14,772.47,632.75,845.65,750.2,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3461,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03461.jpg,V2_14,774.2,630.59,847.53,748.47,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3462,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03462.jpg,V2_14,775.93,628.43,849.42,746.75,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3463,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03463.jpg,V2_14,777.65,626.27,851.31,745.02,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3464,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03464.jpg,V2_14,779.38,624.11,853.2,743.3,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3465,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03465.jpg,V2_14,780.75,623.47,854.57,742.65,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3466,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03466.jpg,V2_14,782.11,622.82,855.93,742.0,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3467,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03467.jpg,V2_14,783.48,622.17,857.3,741.36,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3468,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03468.jpg,V2_14,784.85,621.52,858.67,740.71,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3469,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03469.jpg,V2_14,786.22,620.88,860.03,740.06,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3470,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03470.jpg,V2_14,787.58,620.23,861.4,739.41,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3471,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03471.jpg,V2_14,788.95,619.58,862.77,738.77,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3472,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03472.jpg,V2_14,790.32,618.93,864.14,738.12,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3473,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03473.jpg,V2_14,791.68,618.29,865.5,737.47,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3474,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03474.jpg,V2_14,793.05,617.64,866.87,736.82,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3475,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03475.jpg,V2_14,794.42,616.99,868.24,736.18,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3476,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03476.jpg,V2_14,795.78,616.34,869.6,735.53,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3477,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03477.jpg,V2_14,797.15,615.7,870.97,734.88,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3478,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03478.jpg,V2_14,798.52,615.05,872.34,734.23,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3479,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03479.jpg,V2_14,799.88,614.4,873.7,733.59,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3480,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03480.jpg,V2_14,801.25,613.75,875.07,732.94,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3481,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03481.jpg,V2_14,802.62,613.11,876.44,732.29,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3482,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03482.jpg,V2_14,803.99,612.46,877.8,731.64,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3483,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03483.jpg,V2_14,804.63,612.66,878.75,732.49,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
3484,/content/drive/mydrive/giu.master/version 3/frames/v3/frame_03484.jpg,V2_14,805.28,612.86,879.7,733.34,crossing,formal,notonsidewalk,minimalist,nohandsignal,senior,normalweight,male,False,no,waited,near
