frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,Location,FashionPersonality,JudgmentCalls,Age,Weight,Gender,Disability,Distracted,Crossed,RelativePosition
968,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00968.jpg,14,2590.49,1100.0,2802.74,1649.19,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
969,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00969.jpg,14,2601.55,1096.69,2817.92,1650.37,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
970,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00970.jpg,14,2612.6,1093.37,2833.1,1651.54,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
971,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00971.jpg,14,2623.66,1090.05,2848.29,1652.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
972,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00972.jpg,14,2634.71,1086.74,2863.47,1653.9,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
973,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00973.jpg,14,2645.77,1083.42,2878.65,1655.08,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
974,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00974.jpg,14,2656.82,1080.11,2893.83,1656.26,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
975,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00975.jpg,14,2667.87,1076.79,2909.02,1657.44,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
976,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00976.jpg,14,2678.93,1073.47,2924.2,1658.61,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
977,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00977.jpg,14,2689.98,1070.16,2939.38,1659.79,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
978,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00978.jpg,14,2701.04,1066.84,2954.56,1660.97,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
979,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00979.jpg,14,2712.09,1063.52,2969.74,1662.15,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
980,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00980.jpg,14,2723.15,1060.21,2984.93,1663.33,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
981,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00981.jpg,14,2734.2,1056.89,3000.11,1664.5,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
982,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00982.jpg,14,2745.26,1053.57,3015.29,1665.68,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
983,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00983.jpg,14,2756.31,1050.26,3030.47,1666.86,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
984,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00984.jpg,14,2767.36,1046.94,3045.66,1668.04,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
985,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00985.jpg,14,2778.42,1043.63,3060.84,1669.22,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
986,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00986.jpg,14,2789.47,1040.31,3076.02,1670.39,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
987,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00987.jpg,14,2800.53,1036.99,3091.2,1671.57,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
988,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00988.jpg,14,2811.58,1033.68,3106.38,1672.75,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
989,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00989.jpg,14,2822.64,1030.36,3121.57,1673.93,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
990,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00990.jpg,14,2833.69,1027.04,3136.75,1675.11,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
991,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00991.jpg,14,2844.74,1023.73,3151.93,1676.28,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
992,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00992.jpg,14,2855.8,1020.41,3167.11,1677.46,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
993,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00993.jpg,14,2866.85,1017.1,3182.3,1678.64,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
994,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00994.jpg,14,2877.91,1013.78,3197.48,1679.82,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
995,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00995.jpg,14,2888.96,1010.46,3212.66,1681.0,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
996,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00996.jpg,14,2900.02,1007.15,3227.84,1682.18,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
997,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00997.jpg,14,2911.07,1003.83,3243.02,1683.35,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
998,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00998.jpg,14,2922.12,1000.51,3258.21,1684.53,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
999,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_00999.jpg,14,2933.18,997.2,3273.39,1685.71,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1000,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01000.jpg,14,2944.23,993.88,3288.57,1686.89,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1001,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01001.jpg,14,2955.29,990.56,3303.75,1688.07,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1004,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01004.jpg,14,2988.45,980.62,3349.3,1691.6,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1005,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01005.jpg,14,3009.01,958.73,3383.8,1692.93,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1006,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01006.jpg,14,3029.57,936.84,3418.3,1694.25,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1007,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01007.jpg,14,3050.13,914.95,3452.8,1695.58,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Senior,NormalWeight,Male,False,Yes,Waited,Near
1087,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01087.jpg,15,3139.41,1049.6,3473.97,1625.31,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1088,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01088.jpg,15,3178.33,1046.94,3512.88,1622.66,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1089,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01089.jpg,15,3217.24,1044.29,3551.79,1620.0,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1090,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01090.jpg,15,3256.15,1041.64,3590.7,1617.35,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1091,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01091.jpg,15,3295.06,1038.98,3629.61,1614.7,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1092,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01092.jpg,15,3333.97,1036.33,3668.52,1612.04,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1093,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01093.jpg,15,3372.88,1033.68,3707.44,1609.39,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1094,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01094.jpg,15,3411.8,1031.02,3746.35,1606.74,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1095,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01095.jpg,15,3450.71,1028.37,3785.26,1604.08,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1096,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01096.jpg,15,3489.62,1025.71,3824.17,1601.43,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1097,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01097.jpg,15,3536.93,1026.16,3826.81,1601.87,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1098,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01098.jpg,15,3584.24,1026.6,3829.45,1602.31,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1099,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01099.jpg,15,3631.56,1027.04,3832.09,1602.76,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1100,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01100.jpg,15,3678.87,1027.48,3834.72,1603.2,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1101,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01101.jpg,15,3726.18,1027.93,3837.36,1603.64,Crossing,Formal,notOnSidewalk,Minimalist,NoHandSignal,Senior,OverWeight,Male,False,Yes,Waited,Near
1087,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01087.jpg,16,2768.25,1070.82,3160.9,1625.31,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1088,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01088.jpg,16,2796.84,1069.35,3189.5,1623.84,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1089,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01089.jpg,16,2825.44,1067.87,3218.09,1622.36,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1090,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01090.jpg,16,2854.03,1066.4,3246.69,1620.89,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1091,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01091.jpg,16,2882.63,1064.92,3275.28,1619.41,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1092,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01092.jpg,16,2911.22,1063.45,3303.87,1617.94,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1093,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01093.jpg,16,2939.82,1061.98,3332.47,1616.47,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1094,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01094.jpg,16,2968.41,1060.5,3361.06,1614.99,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1095,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01095.jpg,16,2997.0,1059.03,3389.66,1613.52,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1096,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01096.jpg,16,3025.6,1057.55,3418.25,1612.05,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1097,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01097.jpg,16,3082.2,1043.4,3474.85,1597.9,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1098,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01098.jpg,16,3138.79,1029.26,3531.45,1583.75,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1099,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01099.jpg,16,3195.39,1015.11,3588.05,1569.6,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1100,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01100.jpg,16,3251.99,1000.96,3644.65,1555.45,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1101,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01101.jpg,16,3308.59,986.81,3701.24,1541.3,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Waited,Near
1090,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01090.jpg,17,1483.9,1176.94,1653.96,1421.02,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1091,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01091.jpg,17,1471.13,1176.61,1641.2,1420.69,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1092,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01092.jpg,17,1458.37,1176.28,1628.43,1420.36,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1093,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01093.jpg,17,1445.6,1175.95,1615.66,1420.03,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1094,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01094.jpg,17,1432.83,1175.62,1602.89,1419.7,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1095,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01095.jpg,17,1420.06,1175.28,1590.12,1419.37,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1096,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01096.jpg,17,1407.3,1174.95,1577.36,1419.03,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1097,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01097.jpg,17,1394.53,1174.62,1564.59,1418.7,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1098,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01098.jpg,17,1381.76,1174.29,1551.82,1418.37,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1099,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01099.jpg,17,1368.99,1173.96,1539.05,1418.04,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1100,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01100.jpg,17,1356.22,1173.63,1526.29,1417.71,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1101,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01101.jpg,17,1343.46,1173.29,1513.52,1417.38,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1102,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01102.jpg,17,1330.69,1172.96,1500.75,1417.05,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1103,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01103.jpg,17,1317.92,1172.63,1487.98,1416.71,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1104,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01104.jpg,17,1305.15,1172.3,1475.21,1416.38,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1105,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01105.jpg,17,1292.38,1171.97,1462.45,1416.05,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1106,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01106.jpg,17,1279.62,1171.64,1449.68,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1107,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01107.jpg,17,1269.0,1171.64,1439.07,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1108,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01108.jpg,17,1258.39,1171.64,1428.45,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1109,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01109.jpg,17,1247.78,1171.64,1417.84,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1110,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01110.jpg,17,1237.17,1171.64,1407.23,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1111,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01111.jpg,17,1226.56,1171.64,1396.62,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1112,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01112.jpg,17,1215.94,1171.64,1386.0,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1113,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01113.jpg,17,1205.33,1171.64,1375.39,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1114,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01114.jpg,17,1194.72,1171.64,1364.78,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1115,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01115.jpg,17,1184.11,1171.64,1354.17,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1116,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01116.jpg,17,1173.49,1171.64,1343.55,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1117,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01117.jpg,17,1162.88,1171.64,1332.94,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1118,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01118.jpg,17,1152.27,1171.64,1322.33,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1119,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01119.jpg,17,1141.66,1171.64,1311.72,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1120,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01120.jpg,17,1131.04,1171.64,1301.11,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1121,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01121.jpg,17,1120.43,1171.64,1290.49,1415.72,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1122,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01122.jpg,17,1104.67,1168.52,1275.82,1414.78,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1123,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01123.jpg,17,1088.91,1165.39,1261.15,1413.85,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1124,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01124.jpg,17,1073.14,1162.27,1246.48,1412.91,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1125,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01125.jpg,17,1057.38,1159.15,1231.81,1411.97,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1126,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01126.jpg,17,1041.62,1156.03,1217.14,1411.04,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1127,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01127.jpg,17,1025.86,1152.91,1202.47,1410.1,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1128,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01128.jpg,17,1010.1,1149.79,1187.8,1409.16,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1129,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01129.jpg,17,994.33,1146.67,1173.13,1408.23,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1130,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01130.jpg,17,978.57,1143.55,1158.46,1407.29,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1131,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01131.jpg,17,962.81,1140.42,1143.79,1406.35,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1132,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01132.jpg,17,947.05,1137.3,1129.12,1405.42,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
1133,/content/drive/MyDrive/GIU.Master/Version 3/Frames/V4/frame_01133.jpg,17,931.28,1134.18,1114.45,1404.48,Crossing,Casual,notOnSidewalk,Minimalist,NoHandSignal,Adult,OverWeight,Male,False,No,Crossed,Far
